State,District,Contractor,Contract/Mod Number,NASA Center,Place of Performance,Award Date,Completion Date,Award Type,Contractor Type - Indicators,Obligations,Change in Award Value,NAICS Code,Solicitation ID,Solicitation POC,Description
OH,OH-17,YXLON INTERNATIONAL INCORPORATED (DEL),NNM06AD44P Modification 0 (Base Record),MSFC - Marshall Space Flight Center,"MOGADORE, OH (District 17)",06/09/2006,07/06/2006,"Small Business,, Purchase Order",Small Business ONLY - ,"$17,241","$17,241",[None Indicated],N/A,N/A,4200159933 CABLE AND XRAY TUBE
OH,OH-14,KEITHLEY INSTRUMENTS INCORPORATED,NNJ06HE41P Modification 0 (Base Record),JSC - Johnson Space Flight Center,"Solon, OH (District 14)",06/09/2006,08/31/2006,"[No Vendor Indicators Found], Firm Fixed Price",Other Than Small Business - ,"$24,985","$24,985",[None Indicated],N/A,N/A,MULTIPLEXER WITH GPIB CONTROL
OH,OH-13,PINES VLADIMIR,NNC06QA61P Modification 0 (Base Record),GRC - Glenn Research Center,"Avon Lake, OH (District 13)",06/09/2006,09/07/2006,"Small Business,, Firm Fixed Price",Small Business ONLY - ,"$25,000","$25,000",541710,N/A,N/A,"STUDY OF LUNAR DUST: FORUMULATE A TWO-TEMPERATURE PLASMA MODEL WITH CHARGED DUST, DEVELOPE FOKKER-PLANK TRANSPORT EQUATION FOR THE DUST DISTRIBUTION FUNCTION, DEVELOPE BOUNDARY CONDITIONS FOR DUST PART."
OH,OH-05,SIERRA LOBO INC,NNC05QA08D Modification 5,GRC - Glenn Research Center,"Fremont, OH (District 05)",06/09/2006,03/22/2015,"Hispanic American Owned Business,Minority Owned,SBA Certified 8A Program Participant,Small Business,, Firm Fixed Price","Small Disadvantaged Business,8(A) Program,Small Business - ","$53,000",$0,561210,N/A,N/A,DELIVERY ORDER FOR LINE ITEM 003 FAB OPS OPS OF OUTLINE AGREEMENT NNC05CA95C
OH,OH-11,NEW ERA BUILDERS,NNC06CB59C Modification 2,GRC - Glenn Research Center,"CLEVELAND, OH (District 11)",06/09/2006,12/16/2007,"Hispanic American Owned Business,Minority Owned,SBA Certified 8A Program Participant,SBA Certified HUBZone,SBA Certified Small Disadvantaged Business,Self Certified Small Disadvantaged Business,Small Disadvantaged Business,, Firm Fixed Price","SBA Certified HUBZone,Small Disadvantaged Business,Small Business - ","$77,811","$77,811",236220,N/A,N/A,ALTITUDE COMBUSTION STAND RESEARCH FACILITY
OH,OH-05,SIERRA LOBO INCORPORATED,NNC05QA06D Modification 12,GRC - Glenn Research Center,"Fremont, OH (District 05)",06/09/2006,03/22/2015,"Hispanic American Owned Business,Minority Owned,SBA Certified 8A Program Participant,, Firm Fixed Price","Small Disadvantaged Business,8(A) Program,Small Business - ","$120,000","$-20,000",561210,N/A,N/A,DELIVERY ORDER FOR LINE ITEM 001 TESTCON OF OUTLINE AGREEMENT NNC05CA95C
OH,OH-11,CASE WESTERN RESERVE UNIVERSITY,NNJ06HD81G Modification 0 (Base Record),JSC - Johnson Space Flight Center,"Cleveland, OH (District 11)",06/09/2006,03/31/2009,"Educational Institution,Nonprofit Organization,, Grant For Research",Educational - ,"$212,491","$1,499,107",[None Indicated],N/A,N/A,TIME COURSE OF METABOLIC ADAPTATIONS DURING LOADING AND UNLOADING
OH,OH-05,SIERRA LOBO INCORPORATED,NNC05QA10D Modification 7,GRC - Glenn Research Center,"Fremont, OH (District 05)",06/09/2006,03/22/2015,"Hispanic American Owned Business,Minority Owned,SBA Certified 8A Program Participant,, Cost Plus Award Fee","Small Disadvantaged Business,8(A) Program,Small Business - ","$836,704",$0,561210,N/A,N/A,347 WORK ORDER UNDER ENGINEERING DIRECT OUTLINE AGREEMENT NNC05CA95C
OH,OH-01,UNIV CINCINNATI,NCC5728 Modification 3,GSFC - Goddard Space Flight Center,"CINCINNATI, OH (District 01)",06/12/2006,06/30/2006,"Educational Institution,Nonprofit Organization,, Cooperative Agreement",Educational - ,"$-59,856","$-59,856",[None Indicated],N/A,N/A,COLLISION AVOIDANCE AND SAFE MODE FOR SATELLITE FORMATIONS
OH,OH-14,"ANSYS, INC",NNC06DC54D Modification 1,GRC - Glenn Research Center,"Hudson, OH (District 14)",06/12/2006,04/28/2007,"[No Vendor Indicators Found], Firm Fixed Price",Other Than Small Business - ,$0,$0,[None Indicated],N/A,N/A,"ANSYS MECHANICAL ANNUAL LEASE, ANSYS INTERFACE FOR PRO E ANNUAL LEASE"
OH,OH-16,QBS INCORPORATED,NNC05JD04T Modification 3,GRC - Glenn Research Center,"Alliance, OH (District 16)",06/12/2006,02/10/2007,"Black American Owned Business,Minority Owned,SBA Certified 8A Program Participant,SBA Certified HUBZone,, Firm Fixed Price","SBA Certified HUBZone,Small Disadvantaged Business,8(A) Program,Small Business - ",$719,$719,236220,N/A,N/A,8(A) Task Order under Outline Agreement NNC05BA17B
OH,OH-16,QBS INCORPORATED,NNC05JD04T Modification 2,GRC - Glenn Research Center,"Alliance, OH (District 16)",06/12/2006,02/10/2007,"Black American Owned Business,Minority Owned,SBA Certified 8A Program Participant,SBA Certified HUBZone,, Firm Fixed Price","SBA Certified HUBZone,Small Disadvantaged Business,8(A) Program,Small Business - ","$3,752","$3,752",236220,N/A,N/A,8(A) Task Order under Outline Agreement NNC05BA17B
OH,OH-16,QBS INCORPORATED,NNC05JD04T Modification 1,GRC - Glenn Research Center,"Alliance, OH (District 16)",06/12/2006,02/10/2007,"Black American Owned Business,Minority Owned,SBA Certified 8A Program Participant,SBA Certified HUBZone,, Firm Fixed Price","SBA Certified HUBZone,Small Disadvantaged Business,8(A) Program,Small Business - ","$3,797","$3,797",236220,N/A,N/A,8(A) Task Order under Outline Agreement NNC05BA17B
OH,OH-11,WOLFFBROS SUPPLY INCORPORATED,NNC06VG26P Modification 0 (Base Record),GRC - Glenn Research Center,"Cleveland, OH (District 11)",06/12/2006,07/03/2006,"[No Vendor Indicators Found], Firm Fixed Price",Small Business ONLY - ,"$8,280","$8,280",[None Indicated],N/A,N/A,"ELECTRICAL AND ELECTRONIC EQUIPMENT COMPONENTS; TAPES, CODING TAPE, SPLICING TAPE, PLUS SUPER 33, CONDUIT BUSHING, SS CONN DIE CAST, ONE-HOLE EMT STRAP, PANG, PANC..."
OH,OH-14,MK OPTICS INCORPORATED,NNC06VG29P Modification 0 (Base Record),GRC - Glenn Research Center,"Painesville, OH (District 14)",06/12/2006,09/29/2006,"Small Business,Very Small Business,Women Owned,, Firm Fixed Price","Woman Owned Small Business,Small Business - ","$13,500","$13,500",[None Indicated],N/A,N/A,ELS VPCAR - VAPOR PHASE CATALYTIC AMMONIA REMOVAL APPARATUS FOR THE REDUCED GRAVITY AIRCRAFT
OH,OH-11,THE CLEVELAND CLINIC FOUNDATION,NNC06VA59P Modification 0 (Base Record),GRC - Glenn Research Center,"Cleveland, OH (District 11)",06/12/2006,09/30/2006,"Small Business,, Firm Fixed Price",Small Business ONLY - ,"$20,000","$20,000",[None Indicated],N/A,N/A,"CAVANAGH@CLEVELAND CLINIC CONTRACT - PUBLISH THE PROCEEDINGS OF ""THE CENTER FOR SPACE MEDICINE"" SYMPOSIUM ON BONE LOSS DURING LONG DURATION SPACEFLIGHT - AND DEVELOP A RELATED WEB SITE."
OH,OH-11,KBJ INCORPORATED,NNC06JA12T Modification 0 (Base Record),GRC - Glenn Research Center,"Cleveland, OH (District 11)",06/12/2006,09/30/2006,"Black American Owned Business,Minority Owned,SBA Certified 8A Program Participant,, Firm Fixed Price","Small Disadvantaged Business,8(A) Program,Small Business - ","$38,093","$38,093",236220,N/A,N/A,Task JA12/Hangar Roof Lettering - Task Order under Outline Agreement NNC05BA14B
OH,OH-10,OHIO AEROSPACE INSTITUTE,NNC06ZA14A Modification 1,GRC - Glenn Research Center,"Brook Park, OH (District 10)",06/13/2006,06/30/2007,"Nonprofit Organization,, Cooperative Agreement",Non-Profit Institutions - ,$0,$0,[None Indicated],N/A,N/A,ADVANCED OPTICAL SENSING TECHNIQUES FOR HIGH-PRESSURE COMBUSTION
OH,OH-11,MUSSUN SALES INCORPORATED,NNC06VG39P Modification 0 (Base Record),GRC - Glenn Research Center,"Cleveland, OH (District 11)",06/13/2006,07/30/2006,"[No Vendor Indicators Found], Firm Fixed Price",Small Business ONLY - ,"$3,180","$3,180",[None Indicated],N/A,N/A,ROOF EXHAUST FAN 3HP 460V
OH,OH-14,THE STANLEY M PROCTOR COMPANY,NNC06MD02P Modification 0 (Base Record),GRC - Glenn Research Center,"Twinsburg, OH (District 14)",06/13/2006,06/30/2006,"Small Business,, Purchase Order",Small Business ONLY - ,"$3,370","$3,370",[None Indicated],N/A,N/A,"REGULATOR FOR NITROGEN GAS SERVICE CV=2 AND C=3, NITROGEN FILTERS"
OH,OH-11,SQUIRE SANDERS & DEMPSEY LLP,NNC04TA63T Modification 2,GRC - Glenn Research Center,"Cleveland, OH (District 11)",06/13/2006,02/18/2009,"[No Vendor Indicators Found], Firm Fixed Price",Other Than Small Business - ,"$4,520","$4,520",541110,N/A,N/A,FUNDING
OH,OH-10,PGM DIVERSIFIED INDUSTRIES INCORPORATED,NNC06VF72P Modification 0 (Base Record),GRC - Glenn Research Center,"Cleveland, OH (District 10)",06/13/2006,06/26/2006,"Small Business,Very Small Business,, Firm Fixed Price",Small Business ONLY - ,"$4,640","$4,640",[None Indicated],N/A,N/A,"APPLE CINEMA HD DISPLAY 23"" MONITORS"
OH,OH-10,OHIO AEROSPACE INSTITUTE,NNC06ZA18A Modification 1,GRC - Glenn Research Center,"Brook Park, OH (District 10)",06/13/2006,02/06/2007,"Nonprofit Organization,, Cooperative Agreement",Non-Profit Institutions - ,"$6,208",$0,[None Indicated],N/A,N/A,Study of Surface Water Transport During Glaze Icing
OH,OH-10,OHIO AEROSPACE INSTITUTE,NNC06ZA10A Modification 3,GRC - Glenn Research Center,"Brook Park, OH (District 10)",06/13/2006,01/12/2007,"Nonprofit Organization,, Cooperative Agreement",Non-Profit Institutions - ,"$43,800","$108,664",[None Indicated],N/A,N/A,THEORETICAL INVESTIGATION OF FLOW-CONTROL APPROACHES FOR GAS-TURBINE ENGINES
OH,OH-10,OHIO AEROSPACE INSTITUTE,NNC06ZA25A Modification 1,GRC - Glenn Research Center,"Brook Park, OH (District 10)",06/13/2006,01/10/2008,"Nonprofit Organization,, Cooperative Agreement",Non-Profit Institutions - ,"$142,197","$183,389",[None Indicated],N/A,N/A,characterization of mechanical properties and durability estimation for structural materials
OH,OH-24,CALL HENRY INC,LERC0200305DNAS303003 Modification 12,GRC - Glenn Research Center,"Titusville, OH (District 24)",06/13/2006,06/01/2006,"Small Business,, Firm Fixed Price",Small Business ONLY - ,"$13,027,603","$200,591",561210,N/A,N/A,FUNCING
OH,OH-15,COLUMBIA GAS OF OHIO INCORPORATED,NNC06QA48D Modification 0 (Base Record),GRC - Glenn Research Center,"COLUMBUS, OH (District 15)",06/14/2006,06/13/2007,"[No Vendor Indicators Found], Firm Fixed Price",Other Than Small Business - ,"$1,000","$2,000",[None Indicated],N/A,N/A,COLUMBIA GAS TO SUPPLY NATURAL GAS SERVICE TO NASA PLUM BROOK WATER PUMPING STATION
OH,OH-10,PREDICT TECHNOLOGIES INC,NNG06AN28D Modification 3,GSFC - Goddard Space Flight Center,"CLEVELAND, OH (District 10)",06/14/2006,12/31/2010,"[No Vendor Indicators Found], Firm Fixed Price",Small Business ONLY - ,"$2,000","$2,000",541380,N/A,N/A,FOR PREDICTIVE CONDITION MONITORING TECHNOLOGIESPREVIOUS PREDICT P.O. NUMBER IS NNG04AD08Z
OH,OH-12,BUCKEYE POWER SALES COMPANY INCORPORATED,NNC06VG30P Modification 0 (Base Record),GRC - Glenn Research Center,"Blacklick, OH (District 12)",06/14/2006,08/31/2006,"Small Business,, Firm Fixed Price",Small Business ONLY - ,"$12,597","$12,597",[None Indicated],N/A,N/A,LIEBERT INFINITY N216S0612600 16kV
OH,OH-15,OHIO STATE UNIV RESEARCH FND,NNG04GQ67H Modification 2,GSFC - Goddard Space Flight Center,"Columbus, OH (District 15)",06/14/2006,09/14/2007,"Educational Institution,Nonprofit Organization,, Grant For Research",Educational - ,"$24,000","$24,000",[None Indicated],N/A,N/A,GREENLAND GLACIER HISTORY FROM ASTER ( STUDENT :KYUNG HUH)
OH,OH-03,DAYTON COATING TECHNOLOGIES LIMITED LIABILITY COMPANY,NNC06VF44P Modification 0 (Base Record),GRC - Glenn Research Center,"Dayton, OH (District 03)",06/14/2006,08/16/2006,"Small Business,, Firm Fixed Price",Small Business ONLY - ,"$36,798","$36,798",332812,N/A,N/A,RESEARCH COMPRESSOR COATING
OH,OH-10,OHIO AEROSPACE INSTITUTE,NNC05AA23A Modification 3,GRC - Glenn Research Center,"Brook Park, OH (District 10)",06/15/2006,01/13/2007,"Nonprofit Organization,, Cooperative Agreement",Non-Profit Institutions - ,$0,"$-613,754",[None Indicated],N/A,N/A,PROCESSING METHODS FOR ADVANCED METALLIC MATERIALS
OH,OH-02,METCUT RESEARCH INCORPORATED,NNC06VG83P Modification 0 (Base Record),GRC - Glenn Research Center,"CINCINNATI, OH (District 02)",06/15/2006,12/28/2007,"Small Business,, Firm Fixed Price",Small Business ONLY - ,"$9,462","$9,462",[None Indicated],N/A,N/A,"SET UP CREEP TESTING, CREEP TESTING, TENSILE SPECIMENS, CREEP SPECIMENS"
OH,OH-11,WESTERN RESERVE WATER SYSTEMS LIMITED LIABILITY COMPANY,NNC06VG46P Modification 0 (Base Record),GRC - Glenn Research Center,"Cleveland, OH (District 11)",06/15/2006,06/14/2008,"Small Business,, Firm Fixed Price",Small Business ONLY - ,"$22,228","$22,228",[None Indicated],N/A,N/A,"EXCHANGE OF MIXED BED DE-IONIZERS, SERVICE AGREEMENT, 2 YEARS, SANITIZATION LOOP, EMERGENCY CALLS"
OH,OH-02,GOVERNMENT SCIENTIFIC SOURCE,NNK06OU23D Modification 0 (Base Record),KSC - Kennedy Space Flight Center,"Mason, OH (District 02)",06/15/2006,07/27/2007,"Small Business,Veteran Owned,, Firm Fixed Price","Veteran Owned Small Business,Small Business - ","$29,968","$29,968",[None Indicated],N/A,N/A,Headspace analyzer
OH,OH-10,OHIO AEROSPACE INSTITUTE,NNC06ZA30A Modification 0 (Base Record),GRC - Glenn Research Center,"Brook Park, OH (District 10)",06/15/2006,01/13/2008,"Nonprofit Organization,, Cooperative Agreement",Non-Profit Institutions - ,"$52,000","$613,754",[None Indicated],N/A,N/A,PROCESSING METHODS FOR ADVANCED METALLIC MATERIALS
OH,OH-07,TAITECH INC,NNC04TA58T Modification 4,GRC - Glenn Research Center,"Beavercreek, OH (District 07)",06/15/2006,03/30/2007,"Asian Pacific American Owned Business,Minority Owned,Small Disadvantaged Business,, Firm Fixed Price","Small Disadvantaged Business,Small Business - ","$159,000","$159,000",[None Indicated],N/A,N/A,VALIDATION OF THE ACCURACY AND EFFICIENCY OF THE C E/SE
OH,OH-10,PGM DIVERSIFIED INDUSTRIES INCORPORATED,NNC06VF75P Modification 0 (Base Record),GRC - Glenn Research Center,"Cleveland, OH (District 10)",06/16/2006,06/30/2006,"Small Business,Very Small Business,, Firm Fixed Price",Small Business ONLY - ,"$2,848","$2,848",[None Indicated],N/A,N/A,"APPLE MACBOOK PRO#Z0DL, MS OFFICE 2004 FOR MAC-STAND EDITION"
OH,OH-14,HUGHES PRIMEAU CONTROLS INCORPORATED,NNC06VG49P Modification 0 (Base Record),GRC - Glenn Research Center,"Cleveland, OH (District 14)",06/16/2006,07/07/2006,"Small Business,, Firm Fixed Price",Small Business ONLY - ,"$3,050","$3,050",[None Indicated],N/A,N/A,"1"" OSECO FAS RUPTURE DISK, OSECO FRDI REPTURE DISK HOLDER"
OH,OH-11,NEW ERA BUILDERS INCORPORATED,NNC06JC27T Modification 0 (Base Record),GRC - Glenn Research Center,"Cleveland, OH (District 11)",06/16/2006,07/31/2006,"Hispanic American Owned Business,Minority Owned,SBA Certified 8A Program Participant,SBA Certified Small Disadvantaged Business,Self Certified Small Disadvantaged Business,, Firm Fixed Price","Small Disadvantaged Business,8(A) Program,Small Business - ","$10,182","$10,182",236220,N/A,N/A,"TASK JC27 B402/$10,182.00"
OH,OH-13,ROSS CONTROLS INCORPORATED,NNC06VG85P Modification 0 (Base Record),GRC - Glenn Research Center,"Copley, OH (District 13)",06/16/2006,10/23/2006,"Small Business,, Firm Fixed Price",Small Business ONLY - ,"$19,791","$19,791",[None Indicated],N/A,N/A,"CONTROL VALVE TOP, 8-POLE MOTOR, VALVE MOUNT BRACKET & COOLANT HOSES, UNINTERRUPTED POWER SUPPLY"
OH,OH-15,OHIO STATE UNIV RESEARCH FND,NNL05AA23G Modification 1,LaRC - Langley Research Center,"Columbus, OH (District 15)",06/16/2006,06/15/2007,"Educational Institution,Nonprofit Organization,, Grant For Research",Educational - ,"$25,000","$25,000",[None Indicated],N/A,N/A,LINKING AIRBORNE MEASUREMENTS OF CO2 WITH TERRESTRIAL SOURCES OF CARBON OVER HETERGENOUS LANDSCAPES
OH,OH-01,GENERAL ELECTRIC COMPANY INC,LERC0200102DNAS301112 Modification 33,GRC - Glenn Research Center,"CINCINNATI, OH (District 01)",06/16/2006,12/31/2006,"[No Vendor Indicators Found], Cost Plus Fixed Fee",Other Than Small Business - ,"$268,300",$0,336412,N/A,N/A,ADVANCED PROPULSION TECHNOLOGY
OH,OH-07,INTERNATIONAL TRADE BRIDGE INC,NNH06CC40C Modification 7,HQ - Headquarters Acquisition Division,"Beavercreek, OH (District 07)",06/19/2006,10/12/2010,"Hispanic American Owned Business,Minority Owned,SBA Certified Small Disadvantaged Business,Self Certified Small Disadvantaged Business,Small Business,Small Disadvantaged Business,, Firm Fixed Price","Small Disadvantaged Business,Small Business - ","$51,476",$0,541330,N/A,N/A,"engineering, technical, and administrative support for the pollution prevention program"
OH,OH-09,UNIVERSITY OF TOLEDO THE,NNC06AA17A Modification 0 (Base Record),GRC - Glenn Research Center,"Toledo, OH (District 09)",06/19/2006,09/30/2009,"Educational Institution,Nonprofit Organization,State Government,, Cooperative Agreement",Educational - ,"$89,600","$572,703",[None Indicated],N/A,N/A,Development of an Information Exchange Mechanism within a Virtual Engine Test Cell
OH,OH-15,OHIO STATE UNIVERSITY RESEARCH FOUNDATION,NNG05GP94G Modification 1,GSFC - Goddard Space Flight Center,"Columbus, OH (District 15)",06/19/2006,08/31/2008,"Educational Institution,Nonprofit Organization,, Grant For Research",Educational - ,"$159,052","$159,052",[None Indicated],N/A,N/A,MILLIMETER & SUBMILLIMETER SPECTROSCOPY OF MOLECULES OF ATMOSPHERIC IMPORTANCE
OH,OH-10,ZIN TECHNOLOGIES INCORPORATED,LERC0199912DNAS399155 Modification 197,GRC - Glenn Research Center,"Brook Park, OH (District 10)",06/19/2006,12/31/2006,"Black American Owned Business,Minority Owned,Small Business,, Fixed Price Incentive","Small Disadvantaged Business,Small Business - ","$244,916",$0,[None Indicated],N/A,N/A,"MICROGRAVITY, RESEARCH, DEVELOPMENT AND"
OH,OH-17,M B KIT SYSTEMS LIMITED,NNJ06HE68P Modification 0 (Base Record),JSC - Johnson Space Flight Center,"Akron, OH (District 17)",06/20/2006,07/10/2006,"Small Business,Women Owned,, Firm Fixed Price","Woman Owned Small Business,Small Business - ","$7,295","$7,295",[None Indicated],N/A,N/A,QE06050032 GUARDING UNIT 2
OH,OH-17,AKRON POLYMER SYSTEMS INCORPORATED,NNC06MD14P Modification 0 (Base Record),GRC - Glenn Research Center,"Akron, OH (District 17)",06/20/2006,07/05/2006,"Small Business,, Firm Fixed Price",Small Business ONLY - ,"$9,050","$9,050",[None Indicated],N/A,N/A,BIPHENYL DIANHYDRIDE
OH,OH-02,METCUT RESEARCH INCORPORATED,NNC06VG89P Modification 0 (Base Record),GRC - Glenn Research Center,"Cincinnati, OH (District 02)",06/20/2006,08/31/2006,"Small Business,, Firm Fixed Price",Small Business ONLY - ,"$14,985","$14,985",[None Indicated],N/A,N/A,MACHINE AND TEST SPEC.
OH,OH-13,SOMMERS MOBILE LEASING INC    ,LERC0200207BC71652T Modification 12,GRC - Glenn Research Center,"ELYRIA, OH (District 13)",06/20/2006,06/30/2007,"Small Business,, Firm Fixed Price",Small Business ONLY - ,"$49,025","$89,700",532412,N/A,N/A,LEASING OF 12 OFFICE TRAILERS LOCATED AT THE PBRF DECOMMISSIONING SITE
OH,OH-09,UNIVERSITY OF TOLEDO THE,NNC06AA16A Modification 0 (Base Record),GRC - Glenn Research Center,"Toledo, OH (District 09)",06/20/2006,09/30/2009,"Educational Institution,Nonprofit Organization,State Government,, Cooperative Agreement",Educational - ,"$89,600","$600,302",[None Indicated],N/A,N/A,Development of Foundation Technology for Code Coupling in an Integrated Inlet/Fan Simulation
OH,OH-10,OHIO AEROSPACE INSTITUTE,NNC06ZA38A Modification 0 (Base Record),GRC - Glenn Research Center,"Brook Park, OH (District 10)",06/20/2006,05/31/2008,"Nonprofit Organization,, Cooperative Agreement",Non-Profit Institutions - ,"$100,000","$1,753,415",[None Indicated],N/A,N/A,Communications for Aviation Security
OH,OH-10,THE COMMERCIAL TRAFFIC COMPANY,NNA04AA48D Modification 1,ARC - Ames Research Center,"CLEVELAND, OH (District 10)",06/21/2006,09/05/2005,"Veteran Owned,, Firm Fixed Price","Veteran Owned Small Business,Small Business - ",$-291,$-291,541219,N/A,N/A,PROVIDE TRANSPORTATION AUDITING SERVICES
OH,OH-10,OHIO AEROSPACE INSTITUTE,NCC3958 Modification 3,GRC - Glenn Research Center,"Brook Park, OH (District 10)",06/21/2006,05/02/2006,"Nonprofit Organization,, Cooperative Agreement",Non-Profit Institutions - ,$0,"$-30,002",[None Indicated],N/A,N/A,NANOCHEMISTRY FOR ADVANCED BATTERY AND POWER CONVE RSION TECHNOLOGY supp #1 included in basic i. pace
OH,OH-10,"ALPHAPORT, INC.",NNC06TA37T Modification 0 (Base Record),GRC - Glenn Research Center,"Cleveland, OH (District 10)",06/21/2006,06/27/2006,"Corporate Entity Not Tax Exempt,For Profit Organization,Subchapter S Corporation,Women Owned,Women Owned Small Business,, Firm Fixed Price","Woman Owned Small Business,Small Business - ","$2,816","$2,816",541330,N/A,N/A,IECEC CONFERENCE
OH,OH-13,ROSS CONTROLS INC,NNC06VG85P Modification 1,GRC - Glenn Research Center,"Copley, OH (District 13)",06/21/2006,10/23/2006,"Small Business,, Firm Fixed Price",Small Business ONLY - ,"$3,601","$3,601",[None Indicated],N/A,N/A,"CONTROL VALVE TOP, 8-POLE MOTOR, VALVE MOUNT BRACKET & COOLANT HOSES, UNINTERRUPTED POWER SUPPLY"
